FlightDate,Airline,Origin,Dest,CRSDepTime,CRSArrTime,Distance,DepDelayMinutes,DepDel15,DepartureDelayGroups,TaxiOut,AirTime,ArrDelayMinutes
2022-02-15,SkyWest Airlines Inc.,ORD,SLC,2030,2323,1250.0,0.0,0.0,-1.0,19.0,182.0,0.0
2022-02-25,Envoy Air,DFW,BTR,1220,1343,383.0,0.0,0.0,-1.0,23.0,58.0,0.0
2022-01-26,Delta Air Lines Inc.,ATL,PHL,815,1012,666.0,0.0,0.0,-1.0,13.0,85.0,0.0
2022-07-10,Delta Air Lines Inc.,MSP,SLC,2019,2214,991|.0,1.0,0.0,0.0,12.0,153.0,0.0
2022-07-28,American Airlines Inc.,DFW,LGA,1220,1650,1389.0,0.0,0.0,-1.0,40.0,226.0,58.0
2022-03-20,Endeavor Air Inc.,ATL,SHV,2200,2251,551.0,0.0,0.0,-1.0,11.0,83.0,0.0
2022-05-16,Delta Air Lines Inc.,ATL,SAV,1218,1320,214.0,40.0,1.0,2.0,14.0,42.0,40.0
2022-04-01,American Airlines Inc.,DFW,ABQ,1031,1131,569.0,0.0,0.0,-1.0,15.0,90.0,0.0
2022-05-26,American Airlines Inc.,DFW,ELP,1453,1536,551.0,0.0,0.0,-1.0,16.0,77.0,0.0
2022-01-15,Frontier Airlines Inc.,MCO,BDL,818,1059,1050.0,0.0,0.0,-1.0,28.0,136.0,1.0
2022-01-13,SkyWest Airlines Inc.,ASE,LAX,1240,1407,737.0,79.0,1.0,5.0,21.0,107.0,64.0
2022-07-10,Comair Inc.,DAY,CLT,502,632,370.0,0.#0,0.0,-1.0,12.0,62.0,0.0
2022-05-22,SkyWest Airlines Inc.,CMH,MSP,705,804,626.0,249.0,1.0,12.0,12.0,94.0,243.0
2022-04-02,United Air Lines Inc.,IAH,FLL,1420,1749,966.0,217||.0,1.0,12.0,12.0,137.0,222.0
2022-01-26,Comair Inc.,CLT,VPS,2223,2315,460.0,0.0,0.0,-1.0,14.0,84.0,0.0
2022-06-03,Delta Air Lines Inc.,ATL,DAL,1645,1759,721.0,0.0,0.0,-1.0,34.0,100.0,0.0
2022-02-18,American Airlines Inc.,DFW,MCO,1738,2105,985.0,0.0,0.0,-1.0,18.0,118.0,0.0
2022-06-29,Southwest Airlines Co.,AUS,SJC,1415,1540,1476.0,18.0,1.0,1.0,14.0,186.0,17.0
2022-05-12,Southwest Airlines Co.,MAF,HOU,1840,2000,441.0,0.0,0.0,-1.0,9.0,64.0,0.0
2022-06-08,Hawaiian Airlines Inc.,OGG,LAX,1250,2105,2486.0,10.0,0.0,0.0,16.0,307.0,31.0
2022-04-25,American Airlines Inc.,RSW,CLT,957,1158,"60,0.0",0.0,0.0,-1.0,14.0,97.0,0.0
2022-03-31,Endeavor Air Inc.,XNA,LGA,1635,2030,1147.0,172.0,1.0,11.0,15.0,150.0,170.0
2022-02-21,Southwest Airlines Co.,SJC,LGB,1320,1445,"324.#,0",0.0,0.0,-1.0,12.0,51.0,0.0
2022-07-27,Southwest Airlines Co.,PHX,DEN,540,825,602.0,7.0,0.0,0.0,14.0,79.0,3.0
2022-04-13,Southwest Airlines Co.,HOU,LGB,1730,1910,1374.0,24.0,1.0,1.0,17.0,203.0,27.0
2022-04-28,United Air Lines Inc.,SAN,EWR,2138,554,2425.0,1.0,0.0,0.0,35.0,287.0,25.0
2022-05-06,United Air Lines Inc.,GUM,HNL,700,1810,3801.0,0.0,0.0,0.0,16.0,404.0,0.0
2022-04-19,Delta Air Lines Inc.,JFK,LAX,845,1155,2475.0,0.0,0.0,-1.0,20.0,338.0,0.0
2022-03-25,United Air Lines Inc.,IAH,DEN,825,959,862.0,59.0,1.0,3.0,12.0,116.0,41.0
2022-03-11,Comair Inc.,DCA,PNS,1130,1256,816.0,1.0,0.0,0.0,13.0,127.0,0.0
2022-06-10,Endeavor Air Inc.,IND,JFK,1810,2029,665.0,0.0,0.0,-1.0,13.0,108.0,14.0
2022-05-01,Mesa Airlines Inc.,MGM,DFW,1150,1400,622.0,97.0,1.0,6.0,12.0,103.0,95.0
2022-07-22,Envoy Air,ORD,ROC,1506,1746,528.0,0.0,0.0,-1.0,26.0,71.0,0.0
2022-03-24,Southwest Airlines Co.,SNA,SLC,955,1240,588.0,2.0,0.0,0.0,13.0,87.0,18.0
2022-01-31,JetBlue Airways,BOS,LGA,1500,1619,184#.0,0.0,0.0,-1.0,14.0,45.0,0.0
2022-07-25,Southwest Airlines Co.,ATL,MEM,815,835,332.0,2.0,0.0,0.0,12.0,51.0,0.0
2022-05-10,Capital Cargo International,PHL,ISP,1905,2017,130.0,0.0,0.0,-1.0,36.0,34.0,0.0
2022-05-18,Delta Air Lines Inc.,FLL,DTW,1921,2214,1127.0,0.0,0.0,-1.0,19.0,153.0,5.0
2022-05-26,Delta Air Lines Inc.,ATL,ILM,2059,2217,377.0,5.0,0.0,0.0,14.0,55.0,2.0
2022-03-06,Alaska Airlines Inc.,LAX,IAD,930,1715,2288|.0,2.0,0.0,0.0,19.0,250.0,0.0
2022-04-11,Endeavor Air Inc.,ORH,LGA,1410,1512,146.0,0|.0,0.0,-1.0,21.0,33.0,0.0
2022-03-11,Spirit Air Lines,ATL,PHL,1700,1856,666##.0,9.0,0.0,0.0,17.0,83.0,7.0
2022-05-15,United Air Lines Inc.,PHX,SFO,1909,2116,651.0,0.0,0.0,-1.0,18.0,95.0,0.0
2022-05-03,Republic Airlines,JFK,DCA,2100,2221,2#13.0,0.0,0.0,-1.0,26.0,50.0,0.0
2022-04-20,Southwest Airlines Co.,BOI,PHX,1740,1840,735.0,5.0,0.0,0.0,7.0,101.0,2.0
2022-03-06,JetBlue Airways,JFK,ATL,1544,1826,760.0,0.0,0.0,-1.0,10.0,116.0,0.0
2022-03-09,American Airlines Inc.,MEM,MIA,543,905,859.#|0,0|#.0,0.0,-1.0,"23,.0",123.0,6.0
2022-03-06,"Commutair Aka Champlain Enterprises, Inc.",IAH,SHV,958,1107,192.0,0.0,0.0,-1.0,23.0,36.0,0.0
2022-01-08,Frontier Airlines Inc.,BOS,MCO,828,1159,1121.0,433.0,1.0,12.0,4#5.0,159.0,440.0
2022-03-03,American Airlines Inc.,DFW,MCO,1133,1500,985.0,0.0,0.0,-1.0,14.0,121.0,0.0
2022-05-06,Republic Airlines,JFK,BWI,2141,2256,184.0,217.0,1.0,12.0,16.0,43.0,206.0
2022-01-15,Alaska Airlines Inc.,SEA,LAX,1145,1430,954.0,55.0,1.0,3.0,17.0,128.0,41.0
2022-06-13,Frontier Airlines Inc.,MCO,SJU,912,1205,1189.0,27.0,1.0,1.0,17.0,152.0,29.0
2022-02-08,American Airlines Inc.,DFW,TPA,2037,2353,929.0,0.0,0.0,-1.0,16.0,111.0,0.0
2022-03-16,SkyWest Airlines Inc.,SFO,FAT,1834,1935,158.0,0.0,0.0,-1.0,12.0,33.0,0.0
2022-01-31,Southwest Airlines Co.,MDW,AUS,1320,1610,972.0,13.0,0.0,0.0,9.0,132.0,0.0
2022-03-05,Republic Airlines,LGA,MCI,1400,1633,1107.0,11.0,0.0,0.0,18.0,192.0,12.0
2022-06-23,Horizon Air,SFO,GEG,1850,2050,"73,3.0",100.0,1.0,6.0,24.0,97.0,105.0
2022-04-01,United Air Lines Inc.,LGA,ORD,630,805,73#3.0,0.0,0.0,-1.0,12.0,108.0,0.0
2022-02-13,American Airlines Inc.,JAX,CLT,815,948,328.0,0.0,0.0,-1.0,10.0,50.0,0.0
2022-06-27,Mesa Airlines Inc.,IAD,MSP,850,1034,908.0,0.0,0.0,-1.0,36.0,134.0,2.0
2022-04-20,Envoy Air,GGG,DFW,1830,1936,140.0,0.0,0.0,-1.0,9.0,41.0,0.0
2022-02-28,Comair Inc.,JAX,PHL,620,830,742.0,0.0,0.0,-1.0,13.0,97.0,0.0
2022-04-29,Envoy Air,DCA,CVG,950,1142,411.0,4.0,0.0,0.0,18.0,67.0,0.0
2022-04-05,Spirit Air Lines,DTW,MCO,520,800,957.0,95.0,1.0,6.0,12.0,125.0,77.0
2022-04-11,Southwest Airlines Co.,ATL,LGA,1520,1735,762.0,13.0,0.0,0.0,12.0,107.0,4.0
2022-02-04,Spirit Air Lines,PHL,ATL,1320,1540,666.0,263.0,1.0,12.0,14.0,118.0,261.0
2022-04-24,Delta Air Lines Inc.,LGA,PBI,1130,1439,1035.0,0.0,0.0,-1.0,30.0,137.0,0.0
2022-01-28,Delta Air Lines Inc.,RDU,DTW,602,754,501.0,0.0,0.0,-1.0,14.0,80.0,0.0
2022-06-20,United Air Lines Inc.,ORD,PWM,1132,1454,900.0,0.0,0.0,-1.0,13.0,118.0,0.0
2022-03-08,American Airlines Inc.,DFW,GEG,1935,2122,1477.0,0.0,0.0,-1.0,17.0,205.0,0.0
2022-07-06,Southwest Airlines Co.,LAS,SMF,1530,1705,397.0,0.0,0.0,-1.0,18.0,66.0,0.0
2022-05-17,JetBlue Airways,TPA,BOS,1109,1413,1185.0,7.0,0.0,0.0,8.0,156.0,0.0
2022-04-01,Spirit Air Lines,MIA,ORD,1210,1428,1197.0,306.0,1.0,12.0,31.0,161.0,314.0
2022-01-12,American Airlines Inc.,DFW,LGA,1030,1459,1389.0,0.0,0.0,-1.0,1|2.0,171.0,0.0
2022-01-23,Air Wisconsin Airlines Corp,GRR,ORD,1819,1840,137.0,37.0,1.0,2.0,21.0,36.0,37.0
2022-03-01,American Airlines Inc.,DFW,LGA,1714,2127,1389.0,2.0,0.0,0.0,15.0,171.0,3.0
2022-06-20,American Airlines Inc.,SYR,CLT,1145,1341,603.0,0.0,0.0,-1.0,8.0,87.0,0.0
2022-06-10,American Airlines Inc.,DCA,MCO,1707,1931,759.0,82.0,1.0,5.0,38.0,109.0,90.0
2022-07-10,SkyWest Airlines Inc.,LIT,DEN,1622,1755,771.0,0.#0,0.0,-1.0,17.0,104.0,0.0
2022-06-01,Southwest Airlines Co.,PHX,OAK,1810,2000,646.0,19.0,1.0,1.0,7.0,89.0,10.0
2022-02-05,Republic Airlines,IAH,PHL,1414,1837,"13|,25.0",0.0,0.0,-1.0,12.0,162.0,0.0
2022-04-18,SkyWest Airlines Inc.,EWR,MSP,1230,1429,1008.|#0,35.0,1.0,2.0,21.0,140.0,27.0
2022-05-28,SkyWest Airlines Inc.,BRO,DFW,1100,1241,"4,82.0",0.0,0.0,-1.0,12.0,78.0,0.0
2022-04-05,Delta Air Lines Inc.,ATL,STL,1110,1148,484.0,64.0,1.0,4.0,20.0,75.0,64.0
2022-01-12,Horizon Air,OAK,SEA,1112,1316,"672.,0",8.0,0.0,0.0,11.0,93.0,0.0
2022-05-11,Delta Air Lines Inc.,ATL,CVG,2236,2359,373.0,1.0,0.0,0.0,19.0,62.0,3.0
2022-04-12,United Air Lines Inc.,SFO,EWR,2100,514,2565.0,0.0,0.0,-1.0,19.0,276.0,0.0
2022-01-12,Delta Air Lines Inc.,ATL,CHA,2050,2137,106#.0,0.0,0.0,-1.0,10.0,25.0,0.0
2022-04-06,Southwest Airlines Co.,BUR,LAS,1130,1230,223.0,8.0,0.0,0.0,21.0,40.0,14.0
2022-02-06,American Airlines Inc.,MIA,MSY,2241,2348,675.0,12.0,0.0,0.0,18.0,97.0,5.0
2022-04-30,Capital Cargo International,GSO,CLT,1125,1224,83.0,0.0,0.0,-1.0,13.0,21.0,0.0
2022-07-03,United Air Lines Inc.,TUL,IAH,702,834,429.0,0.0,0.0,-1.0,12.0,68.0,0.0
2022-03-07,Delta Air Lines Inc.,DAB,ATL,1609,1735,366.0,0.0,0.0,-1.0,22.0,56.0,0.0
2022-06-24,Southwest Airlines Co.,PHX,SNA,720,840,338.0,0.0,0.0,0.0,11.0,55.0,0.0
2022-05-19,United Air Lines Inc.,BOS,IAH,1720,2040,1||597.0,3.0,0.0,0.0,16.0,227.0,0.0
2022-07-07,Southwest Airlines Co.,SLC,OAK,1245,1335,588.0,0.0,0.0,-1.0,10.0,87.0,0.0
2022-03-03,Hawaiian Airlines Inc.,SEA,HNL,830,1245,2677.0,0.0,0.0,-1.0,28.0,335.0,6.0
2022-01-14,Envoy Air,SYR,ORD,1121,1248,607.0,0.0,0.0,-1.0,11.0,104.0,0.0
2022-07-13,Southwest Airlines Co.,DCA,PVD,1655,1820,356.0,0.0,0.0,-1.0,22.0,53.0,0.0
2022-02-24,SkyWest Airlines Inc.,DEN,RDM,1115,1310,898.0,8.0,0.0,0.0,19.0,144.0,2.0
2022-02-28,Capital Cargo International,CHS,PHL,1055,1240,550.0,0.0,0.0,-1.0,14.0,83.0,0.0
2022-04-30,American Airlines Inc.,JFK,SFO,630,1011,25#86.0,0.0,0.0,0.0,42.0,366.0,16.0
2022-06-13,Republic Airlines,BUF,EWR,1517,1645,282.0,0.0,0.0,-1.0,15.0,48.0,0.0
2022-03-21,Republic Airlines,MHT,EWR,1649,1820,209.0,0.0,0.0,-1.0,10.0,49.0,0.0
2022-01-21,United Air Lines Inc.,DEN,ANC,1903,2256,"2,405.0",23.0,1.0,1.0,25.0,313.0,12.0
2022-01-10,Republic Airlines,CLT,JFK,1453,1649,541.0,0.0,0.0,-1.0,26.0,75.0,0.0
2022-02-23,American Airlines Inc.,MIA,MCO,2231,2340,192.0,24.0,1.0,1.0,20.0,38.0,22.0
2022-01-19,Southwest Airlines Co.,MCI,AUS,1550,1750,650.0,0.0,0.0,-1.0,6.0,92.0,0.0
2022-05-21,Comair Inc.,CVG,CLT,1350,1525,335.#0,300.0,1.0,12.0,36.0,60.0,313.0
2022-03-31,Envoy Air,TYR,DFW,957,1101,102.0,0.0,0.0,-1.0,11.0,28.0,0.0
2022-07-26,Southwest Airlines Co.,SMF,SNA,1315,1440,404.0,22.0,1.0,1.0,10||.0,74.0,31.0
2022-07-11,United Air Lines Inc.,SFO,ORD,533,1149,"184,6.0","0,.0",0.0,-1.0,23.0,221.0,0.0
2022-07-08,"GoJet Airlines, LLC d/b/a United Express",EWR,PQI,1529,1717,515.0,13.0,0.0,0.0,26.0,71.0,9.0
2022-03-23,American Airlines Inc.,MCO,ORD,1706,1913,1005.0,22.0,1.0,1.0,15.0,137.0,0.0
2022-04-14,American Airlines Inc.,CLT,MCI,1100,1221,808.0,7.0,0.0,0.0,17.0,133.0,21.0
2022-04-23,Delta Air Lines Inc.,FLL,BOS,1030,1350,1237.0,0.0,0.0,-1.0,10.0,168.0,0.0
2022-01-30,Southwest Airlines Co.,DAL,MCI,1550,1730,461.0,0.0,0.0,-1.0,13.0,71.0,0.0
2022-06-05,American Airlines Inc.,TPA,ORD,1415,1614,1011.0,0.0,0.0,-1.0,11.0,136.0,0.0
2022-03-22,Southwest Airlines Co.,MCO,BWI,1245,1500,787.||0,0.0,0.0,-1.0,11.0,106.0,0.0
2022-01-27,Republic Airlines,PHL,PIT,1100,1223,268.0,0||.0,0.0,-1.0,13.0,50.0,0.0
2022-07-18,Delta Air Lines Inc.,LAX,MSP,600,1136,1535.0,"0.|,0",0.0,-1.0,22.0,191.0,0.0
2022-03-17,JetBlue Airways,BZN,JFK,1450,2105,1902.0,4.0,0.0,0.0,9.0,231.0,5.0
2022-03-30,Southwest Airlines Co.,BWI,MDW,910,1020,611.0,7.0,0.0,0.0,8.0,96.0,0.0
2022-05-20,Capital Cargo International,MDT,CLT,1128,1313,413.0,18.0,1.0,1.0,17.0,64.0,6.0
2022-04-08,Envoy Air,FSM,DFW,1141,1250,227.0,0.0,0.0,-1.0,4.0,45.0,0.0
2022-06-18,Endeavor Air Inc.,MLU,ATL,745,1021,448.0,0.0,0.0,-1.0,18.0,70.0,0.0
2022-07-19,Envoy Air,ELP,AUS,1255,1538,528.0,0.0,0.0,-1.0,16.#0,78.0,0.0
2022-05-15,SkyWest Airlines Inc.,SJC,PSP,1010,1130,390.0,0.0,0.0,-1.0,9.0,72.0,0.0
2022-05-27,Southwest Airlines Co.,MSY,HOU,2245,2355,302.0,52.0,1.0,3.0,6.0,51.0,42.0
2022-03-11,United Air Lines Inc.,IAD,DEN,800,1005,1452.0,0.0,0.0,-1.0,13.0,211.0,0.0
2022-02-09,Hawaiian Airlines Inc.,LGB,HNL,835,1250,2569.0,5.0,0.0,0.0,14.0,325.0,0.0
2022-01-26,Delta Air Lines Inc.,LGA,MIA,1120,1436,1096.0,2.0,0.0,0.0,25.0,158.0,0.0
2022-02-18,Comair Inc.,MCI,DCA,1850,2215,949.0,66.0,1.0,4.0,12.0,106.0,42.0
2022-03-22,Republic Airlines,IND,LGA,1519,1717,660.0,0.0,0.0,-1.0,12.0,88.0,0.0
2022-04-22,Envoy Air,DFW,GRK,840,936,134|#.0,4.0,0.0,0.0,20.0,28.0,0.0
2022-05-29,Air Wisconsin Airlines Corp,ORD,SGF,847,1035,438.0,0.0,0.0,-1.0,30.0,68.0,0.0
2022-06-03,Delta Air Lines Inc.,MSP,MYR,1025,1407,1085.0,10|#.0,0.0,0.0,19.0,129.0,2.0
2022-01-21,Envoy Air,DFW,SBP,2002,2148,"1360|,.0",0.0,0.0,-1.0,16.0,220.0,12.0
2022-06-08,American Airlines Inc.,DFW,MEM,1905,2035,431.0,62.0,1.0,4.0,16.0,64.0,55.0
2022-01-01,Spirit Air Lines,MCO,CLT,1848,2035,468.0,155.0,1.0,10.0,16.0,75.0,145.0
2022-01-20,Southwest Airlines Co.,BDL,BWI,1300,1425,283.0,0.0,0.0,-1.0,9.0,55.0,0.0
2022-07-29,American Airlines Inc.,EWR,PHX,659,913,2133.0,7.0,0.0,0.0,14.0,282.0,0.0
2022-06-02,Southwest Airlines Co.,OAK,SEA,1820,2030,672.0,10.0,0.0,0.0,17.0,95.0,0.0
2022-07-31,Envoy Air,TYS,ORD,1329,1425,475.0,0.0,0.0,-1.0,15.0,74.0,0.0
2022-05-25,Southwest Airlines Co.,ORF,MDW,620,730,"704.|,0",4.0,0.0,0.0,13.0,99.0,0.0
2022-03-05,Southwest Airlines Co.,MDW,MCI,1940,2110,405.0,56.0,1.0,3.0,14.0,74.0,56.0
2022-06-10,Alaska Airlines Inc.,PDX,BUR,855,1105,817.0,51.0,1.0,3.0,18.0,109.0,53.0
2022-03-19,Alaska Airlines Inc.,PDX,SEA,800,900,129.0,12.0,0.0,0.0,13.0,34.0,12.0
2022-06-03,Republic Airlines,DCA,LGA,1355,1532,214.0,0.0,0.0,-1.0,17.0,45.0,0.0
2022-02-17,Endeavor Air Inc.,MSP,MLI,1530,1645,274.0,0.0,0.0,-1.0,20.0,44.0,0.0
2022-07-14,Delta Air Lines Inc.,CLT,ATL,708,814,226.0,47.0,1.0,3.0,19.0,41.0,47.0
2022-05-13,Envoy Air,ORD,SGF,2058,2238,438.0,0.0,0.0,-1.0,"2,#2.0",73.0,0.0
2022-03-21,Southwest Airlines Co.,DEN,STL,2215,115,770.0,22.0,1.0,1.0,10.0,101.0,16.0
2022-01-24,SkyWest Airlines Inc.,GEG,SEA,930,1055,224.0,0.0,0.0,-1.0,27.0,49.0,0.0
2022-05-06,Spirit Air Lines,LAS,MKE,630,1152,1524.0,"0.,|0",0.0,-1.0,16.0,183.0,0.0
2022-06-17,Southwest Airlines Co.,LGA,BNA,1910,2055,764.0,69.0,1.0,4.0,16.0,106.0,47.0
2022-07-30,Southwest Airlines Co.,DEN,DAL,700,955,651.0,0.0,0.0,-1.0,12.0,102.0,1.0
2022-02-15,Southwest Airlines Co.,TPA,DAL,1915,2100,917.0,24.0,1.0,1.0,9.0,142.0,13.0
2022-07-20,Southwest Airlines Co.,TPA,DCA,945,1200,814.0,0.0,0.0,-1.0,9.0,111.0,10.0
2022-06-04,"Commutair Aka Champlain Enterprises, Inc.",TYS,IAH,930,1054,771.0,0#|.0,0.0,-1.0,11.0,108.0,0.0
2022-02-07,Delta Air Lines Inc.,ATL,BWI,2240,25,577.0,0.0,0.0,-1.0,16.0,73.0,0.0
2022-03-21,Delta Air Lines Inc.,JFK,LAS,830,1127,2248.0,0.0,0.0,-1.0,24.0,323.0,0.0
2022-01-28,Envoy Air,CLT,SGF,2057,2230,708.0,4.0,0.0,0.0,21.0,104.0,0.0
2022-01-10,Envoy Air,DFW,BHM,1230,1416,597.0,2.0,0.0,0.0,18.0,81.0,0.0
2022-05-26,Alaska Airlines Inc.,SAN,AUS,1406,1856,1164.0,5.0,0.0,0.0,15.|0,142.0,0.0
2022-05-13,Southwest Airlines Co.,AUS,BUR,1200,1310,1241.0,35.0,1.0,2.0,11.#|0,181.0,39.0
2022-06-13,Delta Air Lines Inc.,IDA,SLC,604,705,188.0,0.0,0.0,-1.0,17.0,44.0,1.0
2022-03-18,JetBlue Airways,BOS,ORD,1930,2136,867.0,0.0,0.0,-1.0,17.0,129.0,0.0
2022-04-03,American Airlines Inc.,ORD,SNA,1525,1752,1726.0,0.0,0.0,0.0,11.0,243.0,0.0
2022-06-15,United Air Lines Inc.,MYR,ORD,1310,1436,753.0,"0,.0",0.0,-1.0,10.0,105.0,0.0
2022-05-26,JetBlue Airways,CLT,BOS,1654,1915,728.0,"0.#,0",0.0,0.0,24.0,103.0,0.0
2022-05-21,Republic Airlines,BOS,RDU,1255,1507,612.0,0.0,0.0,-1.0,"14,.0",92.0,0.0
2022-01-29,Southwest Airlines Co.,SAT,DEN,600,715,794.0,0.0,0.0,0.0,"8.,#0",114.0,0.0
2022-07-08,Republic Airlines,BOS,DCA,1215,1358,399.0,0.0,0.0,-1.0,16.0,71.0,0.0
2022-07-09,Spirit Air Lines,MIA,LGA,1655,2008,1096.0,0.0,0.0,0.0,17.0,157.0,0.0
2022-02-24,Southwest Airlines Co.,BWI,HOU,625,915,1246.0,13.0,0.0,0.0,15.0,189.0,0.0
2022-02-25,Horizon Air,SEA,RDM,950,1058,228.0,0.0,0.0,-1.0,12.0,38.0,0.0
2022-03-26,United Air Lines Inc.,LAX,AUS,1053,1548,1242.0,69.0,1.0,4.0,11.0,149.0,59.0
2022-05-07,American Airlines Inc.,AUS,DFW,600,709,"1,90.0",0.0,0.0,-1.0,11.0,40.0,0.0
2022-07-06,United Air Lines Inc.,LAX,DEN,1100,1427,862.0,0.0,0.0,-1.0,19.0,123.0,0.0
2022-04-18,American Airlines Inc.,ORD,CLT,710,1008,"59,#9.0",0.0,0.0,-1.0,45.0,98.0,29.0
2022-04-04,Southwest Airlines Co.,STL,MSY,935,1115,604.0,0.0,0.0,-1.0,7.0,89.0,0.0
2022-06-20,SkyWest Airlines Inc.,DTW,ALB,745,918,489.0,56.0,1.0,3.0,18.0,69.0,54.0
2022-01-25,Southwest Airlines Co.,MIA,MDW,605,825,118#|2.0,0.0,0.0,-1.0,12.0,165.0,0.0
2022-02-11,American Airlines Inc.,PIT,PHL,713,831,268.0,0.0,0.0,-1.0,27.0,47.0,0.0
2022-05-21,Southwest Airlines Co.,MCI,MDW,1020,1145,405.0,24.0,1.0,1.0,6.|#0,59.0,10.0
2022-05-01,Alaska Airlines Inc.,HNL,SFO,1205,2017,2398.0,0.0,0.0,-1.0,23.0,284.0,0.0
2022-03-02,Endeavor Air Inc.,ATL,GNV,1510,1626,300.0,0.0,0.0,-1.0,40.0,48.0,14.0
2022-04-02,"Commutair Aka Champlain Enterprises, Inc.",LIT,DEN,1300,1426,771.0,0#.0,0.0,-1.0,12.0,123.0,0.0
2022-03-07,Endeavor Air Inc.,ALB,LGA,1152,1249,136.0,0.0,0.0,-1.0,9.0,31.0,0.0
2022-01-03,American Airlines Inc.,DFW,MSY,1920,2049,447.0,2.0,0.0,0.0,13.0,60.0,0.0
2022-03-03,Delta Air Lines Inc.,SLC,SFO,805,924,599.0,1.#0,0.0,0.0,19.0,105.0,0.0
2022-03-16,Southwest Airlines Co.,LAS,SAN,600,710,258.0,0.0,0.0,-1.0,10.0,45.0,0.0
2022-02-08,Delta Air Lines Inc.,LAX,MSP,830,1359,1535.0,0.0,0.0,-1.0,9.|#0,192.0,0.0
2022-07-11,SkyWest Airlines Inc.,LIT,ORD,600,805,552.0,"0.,#0",0.0,-1.0,9.0,88.0,0.0
2022-03-15,Southwest Airlines Co.,ICT,LAS,1005,1050,"986.,#0",0.0,0.0,-1.0,16.0,136.0,0.0
2022-07-02,"GoJet Airlines, LLC d/b/a United Express",ROA,ORD,1214,1315,530.0,0.0,0.0,-1.0,"15.|,0",89.0,0.0
2022-04-23,Southwest Airlines Co.,MCO,DCA,1250,1500,759.0,0.0,0.0,-1.0,31.0,106.0,5.0
2022-03-27,United Air Lines Inc.,LGA,ORD,800,943,733.0,0.0,0.0,-1.0,10.0,106.0,0.0
2022-04-06,Southwest Airlines Co.,IND,HOU,615,755,861.0,0.0,0.0,-1.0,8.0,141.0,0.0
2022-04-30,Southwest Airlines Co.,DTW,MDW,1735,1740,228.0,189.0,1.0,12.0,16.0,65.0,212.0
2022-03-10,Southwest Airlines Co.,MCO,BUF,820,1100,1011.0,3.0,0.0,0.0,11.0,129.0,0.0
2022-01-27,Republic Airlines,PHL,GSO,2052,2226,365.0,0.0,0.0,-1.0,13.0,63.0,0.0
2022-04-26,Endeavor Air Inc.,GRR,LGA,645,841,618.0,0.0,0.0,-1.0,9|.0,80.0,0.0
2022-06-02,Delta Air Lines Inc.,ATL,BNA,1223,1227,214.0,0.0,0.0,-1.0,10.0,35.0,0.0
2022-01-21,United Air Lines Inc.,ORD,IAD,655,943,"588,.0",0.0,0.0,-1.0,11.0,83.0,0.0
2022-07-05,Spirit Air Lines,ORD,LAX,2159,25,1744.0,41.0,1.0,2.0,19.0,223.0,27.0
2022-03-30,American Airlines Inc.,DFW,IAH,2057,2207,224.0,0.0,0.0,-1.0,19.0,42.0,0.0
2022-02-14,United Air Lines Inc.,SFO,PDX,840,1038,550.0,0.0,0.0,-1.0,20.0,78.0,0.0
2022-02-14,Delta Air Lines Inc.,SEA,MSP,615,1131,1399.0,59.0,1.0,3.0,"25,.0",161.0,52.0
2022-06-07,Southwest Airlines Co.,BOS,DEN,1700,1935,1754.0,0.0,0.0,-1.0,12.0,276.0,16.0
2022-06-20,Mesa Airlines Inc.,HOU,DFW,1024,1140,247.0,0.0,0.0,-1.0,9.0,49.0,0.0
2022-01-02,American Airlines Inc.,CLT,HNL,1220,1701,4678.0,2.0,0.0,0.0,14.0,567.0,39.0
2022-05-30,Southwest Airlines Co.,DAL,MCI,1250,1420,461.0,20.0,1.0,1.0,11.0,66.0,10.0
2022-01-11,Southwest Airlines Co.,BWI,CHS,1840,2020,472.0,0.0,0.0,-1.0,"2,4.0",72.0,0.0
2022-06-19,Southwest Airlines Co.,OKC,HOU,505,630,419.0,0.0,0.0,-1.0,9.0,63.0,0.0
2022-04-22,Envoy Air,DFW,HRL,1540,1711,461.0,0.0,0.0,0.0,1#2.0,64.0,0.0
2022-06-12,United Air Lines Inc.,IAD,LAX,2210,30,2288.0,12.0,0.0,0.0,24.0,292.0,22.0
2022-04-11,United Air Lines Inc.,DFW,IAD,1717,2109,1172.0,1.0,0.0,0.0,18.0,136.0,0.0
2022-06-05,SkyWest Airlines Inc.,LAX,LAS,700,812,236.0,0.0,0.0,-1.0,11.0,45.0,0.0
2022-06-02,Southwest Airlines Co.,SAT,DEN,605,720,794.0,0.0,0.0,-1.0,10.0,123.0,3.0
2022-03-23,Republic Airlines,IND,EWR,600,759,"64,|5.0",0.0,0.0,-1.0,16.0,90.0,9.0
2022-01-11,Alaska Airlines Inc.,ANC,ADQ,1725,1830,253.0,0.0,0.0,-1.0,26.0,43.0,0.0
2022-02-18,Allegiant Air,PIE,ATW,840,1035,1173.0,"0.,0",0.0,-2.0,29.0,158.0,0.0
2022-05-13,Horizon Air,BOI,GEG,1540,1550,287.0,0.0,0.0,-1.0,13.0,100.0,39.0
2022-07-11,SkyWest Airlines Inc.,GRB,ORD,1131,1247,174.0,"27,.0",1.0,1.0,23.0,45.0,31.0
